date,mixing_rate,half_life,spectral_gap,dv_rate,tail_risk
2020-02-13,0.013129066471399357,52.79485651701986,0.489284568385152,0.9999957220365657,0.6714619517938067
2020-03-12,0.01218190672294601,56.89972812337527,0.7270952172694065,0.9999960258465268,0.5790055683663915
2020-04-10,0.0001,6931.471805599453,0.7038209848798245,0.9999963481873663,0.5869148892107449
2020-05-13,0.017560872752563184,39.471112303275106,0.6638544309527861,0.9999961260965172,0.6010128258496351
2020-06-10,0.0167644144420383,41.34634006791287,0.6581682699492128,0.9999961414932729,0.6030738155509754
2020-07-10,0.017720127084144808,39.11637751064116,0.6302621046446978,0.9999961649399693,0.6133970121174243
2020-08-07,0.017287653340778104,40.09492595070438,0.5039604004857569,0.9999965375158574,0.6649099102097257
2020-09-04,0.015907432893452127,43.57379252847648,0.50185703469081,0.9999965489049756,0.6658411272486539
2020-10-12,0.015058890689281753,46.02909967686375,0.5058798532697367,0.9999964420436833,0.6640623676018389
2020-11-09,0.015282568308889667,45.35541190133276,0.513564817821738,0.9999962932992337,0.660690622440739
2020-12-07,0.015399026330680429,45.012403101028895,0.5549435403673422,0.9999961582892349,0.6431088717101573
2021-01-05,0.014878379748214066,46.5875446312054,0.5216717144135268,0.9999960748186435,0.6571706549381476
2021-02-02,0.016644016393300296,41.645427652844496,0.3199745278292252,0.9999955144479171,0.7575889791663757
2021-03-09,0.02542065818071171,27.267082371843568,0.22435601727478185,0.999995079548074,0.8167544958211128
2021-04-07,0.02921457048091349,23.726078088767157,0.23454352599683742,0.9999949301811836,0.81001455658375
2021-05-10,0.030011431408892866,23.096105317874134,0.22527112455709783,0.9999946778798158,0.8161444314747958
2021-06-07,0.031473018610094675,22.023536704471837,0.18898345502015354,0.9999945846959771,0.8410531651884514
2021-07-06,0.01858008711359866,37.30591661503217,0.4144976299816793,0.9999944137564579,0.7069631188243477
2021-08-03,0.015223745076751689,45.53066128376363,0.6559239747350653,0.9999926465396843,0.6038903346954394
2021-08-31,0.01289955605641075,53.73418879911521,0.66913381243543,0.9999929360029511,0.5991110847797806
2021-09-30,0.012412688883817857,55.841823399246366,0.6645117525352513,0.9999929874847789,0.6007747305652098
2021-11-04,0.01420898914311577,48.78230066744571,0.6589926472325531,0.9999932452439086,0.602773445515994
2021-12-02,0.013546592669578198,51.16764026695488,0.6519528006913459,0.9999936187962621,0.6053422808738275
2021-12-30,0.012670321890765024,54.706359201904505,0.6868595680221464,0.9999939516541911,0.5928157644833909
2022-01-28,0.011460180530155444,60.4830943750014,0.660943348683177,0.9999939293038754,0.6020656773084923
2022-03-04,0.00683366916008064,101.43118789083519,0.5735184095320451,0.9999923131758259,0.635516277854562
2022-04-01,0.009619590749897386,72.05578683971969,0.5939267670770997,0.9999933049705192,0.6273794371046775
2022-05-06,0.012473001487436937,55.571802926352355,0.5894353153141841,0.9999945165877331,0.6291525850112879
2022-06-06,0.012785772430148036,54.212382110411134,0.6950924323989228,0.9999950321375893,0.5899367809166337
2022-07-04,0.006539203953847494,105.99870954508398,0.6476280930616872,0.9999949503351084,0.6069315110706239
2022-08-01,0.007656261209982548,90.53337674218736,0.6334608249334605,0.9999948850057497,0.6121955231020264
2022-08-29,0.008287430747522662,83.63836774951584,0.5929986581135209,0.9999948826377376,0.6277453293506823
2022-09-27,0.008506395978379603,81.4854119560966,0.5903582344202591,0.999994943341124,0.6287875728089314
2022-11-01,0.007833022929298668,88.49038063801588,0.5627525479512723,0.9999948042016928,0.6398949663418433
2022-11-29,0.006394020216900588,108.40553471004486,0.5260938175151946,0.9999947057735336,0.6552660840096337
2022-12-27,0.006222327675803687,111.39676607764267,0.4647021758265441,0.9999945078178121,0.6827309956070233
2023-02-01,0.005946882485724983,116.55639441737578,0.5713152325141682,0.9999947353508087,0.636407914029617
2023-03-01,0.0060934044082123825,113.75368088580441,0.6385100074575205,0.9999948679639943,0.6103089912367509
2023-03-29,0.007652695073619654,90.57556506456922,0.5462892657950509,0.9999936928608297,0.6467076679305928
2023-04-27,0.008514256418165004,81.41018387479252,0.35394175984222126,0.9999926953347306,0.7385822503658692
2023-05-30,0.010242941507587288,67.67071549188366,0.2945417095047055,0.9999919232001017,0.7724721285445362
2023-06-29,0.0073412930154112795,94.41758816939324,0.15693986036270346,0.9999920431984306,0.864347483004739
2023-07-27,0.007726565586804344,89.70960936948784,0.2589291967234926,0.9999920705456167,0.7943239201851823
2023-08-24,0.008765974374267108,79.07246256556583,0.20059872365536546,0.999992074789284,0.8329159636812115
2023-09-21,0.008627061411886404,80.34568753676936,0.16941246725563736,0.999992002404595,0.8551285489498693
2023-10-27,0.009909396873658853,69.94847309047317,0.13473465127740164,0.999990300092098,0.8812615053751179
2023-11-24,0.0092325916486336,75.07612238677633,0.18994970640763206,0.9999832134709628,0.8403686933918043
2023-12-22,0.008032176228329871,86.29631134276934,0.18657357801850133,0.9999838268239126,0.842759886696618
2024-01-22,0.014096710199082508,49.170847011174224,0.0955525036281788,0.9999837439538197,0.9127793200650379
2024-02-27,0.012925023875680553,53.62830948917287,0.17461809819184865,0.9999873110099993,0.8513382041644882
2024-03-26,0.008710569569586922,79.57541410151623,0.3735608544395933,0.999988266439973,0.728031872473369
2024-04-25,0.011124560841157597,62.30782414308931,0.4423700970578524,0.9999879518246885,0.6933002934320849
2024-05-28,0.01636857472848722,42.34621474731208,0.34458791801154015,0.9999880088733681,0.7437194472689059
2024-06-26,0.011024518732760792,62.87323713280728,0.34805076223765574,0.9999888575743405,0.7418091434913908
2024-07-24,0.009798120348818417,70.74287270247031,0.27908519950677574,0.9999901309407703,0.7818064544989868
2024-08-21,0.009260635659681025,74.84876913771383,0.2592001091450275,0.9999897631268755,0.7941526460739331
2024-09-20,0.009897173425115115,70.03486255995188,0.292991959299871,0.9999899302978141,0.7733976515412077
2024-10-25,0.001045085370494475,663.2445541094767,0.66349368165222,0.9999965761364433,0.6011432710898484
2024-11-22,0.0001,6931.471805599453,0.6921259524915364,0.9999972086287574,0.5909715324711725
2024-12-20,0.0001,6931.471805599453,0.7082407927890526,0.9999971868149011,0.5853965392165124
2025-01-20,0.016815957996345263,41.21960703699379,0.6569091043593562,0.9999971875378201,0.6035323716831572
2025-02-25,0.015673041582882966,44.22544130278794,0.6334408142977521,0.9999971928100978,0.6122035707844902
2025-03-25,0.016792151780301127,41.27804403084757,0.6550249669455414,0.9999971867954924,0.6042194542928822
2025-04-23,0.021652850592999102,32.0118211495006,0.41454867174702437,0.9999972405674683,0.7069381947405795
2025-05-26,0.02385298725853839,29.059135153473367,0.3537671410442384,0.9999972941673637,0.7386784062861361
2025-06-24,0.024802458637669476,27.946712488704943,0.31806882673614356,0.9999972864072815,0.758684649996625
2025-07-22,0.02310881738614454,29.994922240180873,0.28387639486518457,0.9999973137804469,0.778890110574225
2025-08-19,0.021706536478969057,31.932647625820866,0.24448875240241927,0.9999973561314873,0.8035417556952876
